Order;Customer;Product;Sales_Value;Quantity_Sold;Shipping_Cost
BU-2014-9200;CC-2475;OFF-STA-10003908;147;1;0.98
NI-2011-4130;ND-8370;OFF-ROG-10000332;144;2;0.98
SF-2012-2440;LW-6825;OFF-CAR-10002375;135;1;0.98
UP-2013-6590;BF-975;OFF-CAR-10004886;1383;1;0.98
SA-2012-4510;JP-6135;OFF-SAN-10001128;2274;2;0.98
RS-2013-7260;GT-4710;OFF-AVE-10000065;2112;2;0.98
NI-2011-700;SN-10560;OFF-GRE-10000320;8928;1;0.98
IR-2013-8570;RA-9915;OFF-BIC-10002270;3219;1;0.98
TU-2013-1290;PJ-9015;OFF-ACC-10001028;11712;2;0.98
US-2012-139843;SV-20365;OFF-BI-10002483;384;2;0.98
MX-2013-133242;MD-17860;OFF-BI-10003472;968;2;0.98
MX-2014-119613;TP-21415;OFF-FA-10004206;12348;3;0.98
MX-2012-134712;MS-17365;TEC-AC-10004379;196;1;0.98
MX-2013-150287;CS-12250;OFF-BI-10004388;1224;3;0.98
US-2013-160542;KB-16585;TEC-AC-10000263;32736;2;0.97
MX-2013-157665;AG-10390;OFF-EN-10004537;1792;2;0.97
MX-2011-143140;DN-13690;OFF-LA-10003327;1752;3;0.97
US-2013-159359;TZ-21580;FUR-FU-10003408;11824;2;0.97
MX-2014-125927;TB-21175;OFF-AR-10000422;296;2;0.97
MX-2014-119613;TP-21415;OFF-FA-10002835;10548;3;0.97
US-2011-146185;CW-11905;OFF-LA-10002681;736;2;0.97
ES-2013-1244729;MO-17950;OFF-FA-10001577;108;1;0.97
ES-2012-3330001;SG-20890;OFF-ST-10000355;933;1;0.97
IT-2013-4099543;DJ-13630;FUR-FU-10000502;70434;2;0.97
ES-2011-3227800;JF-15490;OFF-BI-10003650;1782;2;0.97
ES-2012-3239309;JM-15865;OFF-BI-10001717;2364;4;0.97
ES-2014-4252380;EM-13960;OFF-FA-10002248;12375;3;0.97
ES-2013-5810502;JM-15865;OFF-LA-10004744;1143;1;0.97
ES-2012-1880476;JK-15205;OFF-FA-10001113;3708;3;0.97
ID-2011-58250;TS-21160;OFF-LA-10002630;172755;3;0.97
IN-2011-29928;VM-21835;OFF-BI-10002301;1602;3;0.97
ID-2011-50494;MG-17650;OFF-FA-10004527;24462;2;0.97
ID-2014-17342;NM-18520;OFF-SU-10003537;2169;2;0.97
ID-2014-20205;JC-15340;OFF-FA-10003530;1977;2;0.97
IN-2013-17699;TB-21400;OFF-SU-10001709;2229;1;0.97
IN-2014-57578;MP-17965;OFF-LA-10001292;18306;3;0.97
IN-2014-76415;DK-13375;OFF-BI-10000106;144;3;0.97
ID-2012-55499;SH-20395;OFF-FA-10003186;726;1;0.97
IN-2012-22914;RD-19810;OFF-BI-10003917;11907;3;0.97
ID-2013-15032;CC-12370;OFF-FA-10003615;83316;2;0.97
IN-2013-44033;SV-20785;OFF-EN-10001154;1494;2;0.97
ID-2012-24510;DS-13030;OFF-SU-10004705;13356;2;0.97
IN-2014-15858;EB-13705;OFF-AR-10002144;45225;5;0.97
ID-2013-18903;DO-13645;OFF-FA-10004606;18414;2;0.97
IN-2011-73734;MG-17890;OFF-BI-10004440;1383;1;0.97
ID-2014-54057;BF-11005;OFF-LA-10002765;9381;2;0.97
US-2013-150861;EG-13900;OFF-LA-10001317;63;2;0.97
CA-2011-158064;AA-10375;OFF-BI-10002976;1652;5;0.97
CA-2012-131758;KB-16315;OFF-LA-10000262;1305;5;0.97
CA-2014-108441;SB-20170;OFF-PA-10000697;1904;4;0.97
CA-2013-102792;JC-15340;OFF-AR-10004757;984;3;0.97
CA-2013-124814;FM-14215;OFF-PA-10002787;1296;2;0.97
CA-2013-139395;MG-17650;OFF-ST-10000885;2686;2;0.97
CA-2014-105991;LH-17020;OFF-BI-10003274;9552;8;0.97
US-2012-126977;PF-19120;OFF-ST-10000617;149;5;0.97
CA-2013-129126;PK-19075;OFF-PA-10001471;1462;2;0.97
CA-2012-125696;NP-18685;OFF-BI-10001757;738;5;0.97
CA-2012-159590;KC-16255;OFF-AR-10003190;576;2;0.97
CA-2013-102561;NK-18490;OFF-AR-10001545;11264;8;0.97
CA-2011-152905;AB-10015;OFF-ST-10000321;12624;2;0.97
CA-2014-103065;PT-19090;OFF-PA-10000380;6672;1;0.97
CA-2014-167017;DC-12850;OFF-SU-10001935;436;2;0.97
TU-2011-2420;DH-3075;TEC-ENE-10000895;16116;1;0.97
AO-2014-5290;RM-9375;OFF-TEN-10003211;1557;1;0.97
CA-2014-5900;JH-6180;OFF-ADV-10000213;1671;1;0.97
UP-2011-6930;TB-11400;OFF-KRA-10002085;1254;1;0.97
TU-2011-1300;JK-6090;OFF-BIN-10004563;11172;1;0.97
SF-2013-10000;NB-8580;OFF-KLE-10002118;1026;1;0.97
EG-2012-6010;FO-4305;OFF-BOS-10000363;2922;1;0.97
TU-2012-8560;BP-1230;OFF-GRE-10004604;21012;1;0.97
JO-2013-8110;DA-3450;FUR-RUB-10003411;2217;1;0.97
TU-2012-1110;RF-9840;OFF-CAR-10001428;12192;4;0.97
TZ-2012-7300;KT-6480;OFF-CAR-10000687;12;1;0.97
IV-2013-8560;ML-8040;OFF-AME-10003089;192;2;0.97
NI-2012-4190;MH-7785;OFF-ROG-10003300;13824;2;0.97
AJ-2014-5740;LW-6825;OFF-NOV-10000141;1332;2;0.97
MX-2013-143210;PS-18760;OFF-FA-10001684;219;3;0.97
US-2013-126746;MG-17680;FUR-FU-10003507;8928;1;0.97
US-2011-144729;SS-20140;OFF-FA-10002247;11544;2;0.97
US-2014-109575;TT-21265;OFF-BI-10002607;1748;5;0.97
MX-2013-134005;TS-21205;OFF-FA-10001815;1924;2;0.97
MX-2011-153710;AZ-10750;OFF-FA-10004533;1456;2;0.97
MX-2013-145296;RB-19795;OFF-ST-10002466;2872;4;0.97
US-2014-130365;GH-14410;FUR-FU-10000350;2016;4;0.97
MX-2014-121552;PO-18850;OFF-ST-10001066;17632;2;0.96
MX-2014-152345;JD-15790;OFF-BI-10000517;222;2;0.96
US-2012-131030;RB-19435;OFF-AP-10000615;34428;1;0.96
US-2013-110422;BW-11200;OFF-FA-10002286;17892;3;0.96
MX-2012-128755;KF-16285;OFF-AR-10003829;147;1;0.96
MX-2012-154403;MT-18070;OFF-LA-10001634;172;2;0.96
MX-2013-105431;KM-16660;OFF-EN-10004788;172;1;0.96
MX-2013-145373;MC-17845;OFF-EN-10000315;1686;1;0.96
MX-2013-147690;TS-21340;OFF-BI-10001507;1132;1;0.96
ES-2012-4806252;JE-15715;OFF-BI-10003124;1368;2;0.96
ES-2014-1879715;BG-11740;OFF-BI-10003650;1782;2;0.96
ES-2014-4058824;HJ-14875;OFF-LA-10002486;885;1;0.96
ES-2014-3229561;GM-14695;OFF-ST-10000710;14679;3;0.96
ES-2011-4169574;MZ-17515;OFF-BI-10002738;402;5;0.96
ES-2014-5283796;DW-13585;OFF-BI-10004644;762;1;0.96
ES-2013-1526338;BP-11050;OFF-BI-10000081;1674;2;0.96
ES-2013-2972804;DW-13540;OFF-AR-10000711;1455;1;0.96
ES-2013-5147891;PF-19225;OFF-ST-10000355;1866;5;0.96
IT-2011-2779559;MZ-17515;OFF-PA-10004111;168;2;0.96
ES-2014-3327928;MV-17485;OFF-ST-10001460;14688;3;0.96
IN-2012-42094;DM-12955;OFF-BI-10003468;421308;4;0.96
IN-2011-49276;DS-13180;OFF-BI-10002708;1461;1;0.96
ID-2012-77318;CC-12670;TEC-AC-10004897;16269;4;0.96
ID-2013-65838;EJ-13720;OFF-BI-10001399;6318;1;0.96
ID-2014-48828;KB-16315;OFF-SU-10001382;218784;1;0.96
ID-2013-80125;SC-20440;OFF-PA-10004673;18432;1;0.96
CA-2012-101707;PF-19165;OFF-SU-10001218;3294;3;0.96
US-2014-123281;JF-15190;FUR-FU-10003724;2511;3;0.96
CA-2012-135363;CK-12205;OFF-PA-10003177;15552;3;0.96
US-2012-112508;BP-11185;OFF-AP-10002287;6992;2;0.96
US-2013-115455;SE-20110;FUR-FU-10004671;14136;2;0.96
CA-2013-123617;AJ-10780;OFF-BI-10002976;7434;6;0.96
CA-2012-149384;EH-13945;OFF-BI-10003196;3366;3;0.96
CA-2011-110849;JL-15835;OFF-FA-10000134;1162;2;0.96
CA-2012-153038;RB-19645;OFF-LA-10004008;18432;8;0.96
CA-2013-106656;DV-13045;OFF-EN-10001509;408;2;0.96
CA-2011-155593;RP-19390;OFF-SU-10002522;1164;3;0.96
CA-2014-151981;GM-14455;OFF-LA-10002195;2464;8;0.96
CA-2014-161970;PB-19105;OFF-PA-10004255;1296;2;0.96
CA-2013-103709;LP-17095;OFF-AR-10003338;1488;2;0.96
CA-2011-161508;PV-18985;OFF-PA-10001804;16032;3;0.96
CA-2014-128076;BO-11350;OFF-BI-10003638;3096;2;0.96
CA-2012-132276;LC-16960;OFF-BI-10002982;10896;2;0.96
CA-2011-148285;RD-19810;OFF-PA-10001166;10368;2;0.96
CA-2013-113390;EP-13915;OFF-AR-10003183;5344;2;0.96
CA-2013-146374;HE-14800;FUR-FU-10002671;134;1;0.96
SF-2014-2290;MC-7845;OFF-ACM-10000671;1611;1;0.96
CG-2013-8200;SN-10560;OFF-OIC-10003879;3954;2;0.96
EG-2014-8040;DM-3015;OFF-STO-10002042;1053;1;0.96
MO-2013-6710;LL-6840;OFF-WIL-10003308;231;2;0.96
IR-2012-9690;PK-8910;OFF-CAR-10002054;534;1;0.96
EG-2013-5090;SC-10095;OFF-OIC-10004810;1455;1;0.96
EG-2012-1730;KT-6480;FUR-SAF-10000949;19809;1;0.96
TU-2012-5220;CM-2655;OFF-BIN-10002407;7908;1;0.96
IS-2014-3290;AC-615;OFF-AVE-10004512;441;1;0.96
RO-2014-2380;HM-4860;OFF-STO-10000753;1257;1;0.96
NI-2012-2990;PA-9060;OFF-NOV-10004048;3258;1;0.96
RS-2014-9050;DV-3045;OFF-AVE-10003279;591;1;0.96
SF-2011-3510;AS-630;OFF-STO-10003021;1296;1;0.96
RS-2012-7530;EC-4050;OFF-STA-10002654;2478;1;0.96
TU-2014-9920;PJ-8835;OFF-WIL-10003933;5076;1;0.96
NI-2013-9380;KM-6225;OFF-ROG-10002682;7335;1;0.96
US-2014-132731;MS-17530;OFF-LA-10001019;8688;2;0.96
MX-2011-125920;KM-16375;OFF-LA-10003372;1344;3;0.96
US-2013-148355;LH-16750;OFF-PA-10000867;20184;2;0.96
US-2014-166247;HG-14845;OFF-LA-10004747;1684;2;0.96
MX-2013-135377;EM-14140;OFF-LA-10001701;738;3;0.96
MX-2014-134775;LA-16780;OFF-LA-10001469;1776;3;0.96
MX-2013-142972;SP-20545;OFF-SU-10002599;1892;1;0.95
US-2014-165750;CB-12535;FUR-FU-10004117;20064;1;0.95
MX-2012-134299;AO-10810;OFF-FA-10001877;2736;3;0.95
MX-2014-118829;PB-18805;OFF-SU-10001368;8904;2;0.95
MX-2014-104486;DO-13435;OFF-LA-10002401;1264;2;0.95
US-2011-102323;GH-14425;OFF-FA-10004924;2778;5;0.95
US-2013-109491;RP-19270;OFF-FA-10001427;1868;2;0.95
IT-2012-4187289;LC-16960;OFF-FA-10000740;1095;2;0.95
IT-2014-4194003;LC-16960;OFF-ST-10003446;58212;2;0.95
ES-2014-4147581;MY-18295;OFF-AR-10000799;1602;1;0.95
ES-2014-2624465;TR-21325;OFF-AR-10000091;2211;1;0.95
ES-2013-1990428;SW-20455;OFF-AR-10000444;1893;1;0.95
ES-2013-4954697;TB-21595;OFF-LA-10003511;1008;2;0.95
IN-2014-79866;DB-13555;OFF-PA-10004573;14094;1;0.95
IN-2014-49549;TS-21430;OFF-SU-10003527;33924;4;0.95
IN-2011-76394;JM-16195;OFF-BI-10001967;27918;2;0.95
ID-2014-22851;TB-21190;OFF-SU-10003332;1272;1;0.95
IN-2013-26785;RA-19885;OFF-SU-10000970;7302;2;0.95
IN-2014-15263;BE-11335;OFF-BI-10003475;2724;4;0.95
ID-2012-48541;TP-21415;OFF-FA-10002360;1629;3;0.95
IN-2013-46609;FM-14215;OFF-LA-10000615;169335;3;0.95
IN-2013-22578;AB-10015;OFF-FA-10004447;30078;2;0.95
ID-2013-52594;SJ-20215;OFF-EN-10000726;135468;3;0.95
IN-2014-84843;JG-15805;OFF-PA-10004433;3336;2;0.95
CA-2011-166863;SC-20020;OFF-PA-10000587;11648;2;0.95
CA-2012-111703;KB-16315;OFF-PA-10000349;11952;3;0.95
CA-2014-154123;SC-20050;FUR-FU-10000629;2758;2;0.95
US-2013-158309;PA-19060;OFF-BI-10000145;3744;4;0.95
CA-2014-158071;BD-11320;OFF-LA-10004689;1156;4;0.95
CA-2013-162348;BF-11170;FUR-FU-10003731;998;1;0.95
CA-2014-156363;ML-17395;TEC-PH-10003988;327;5;0.95
CA-2011-166961;CD-12790;OFF-AP-10001366;1098;1;0.95
CA-2014-151750;JM-15250;OFF-AR-10003158;12736;4;0.95
CA-2012-156118;HG-14965;OFF-PA-10000533;15696;3;0.95
CA-2013-166618;DP-13000;TEC-PH-10003356;1398;2;0.95
CA-2011-146997;SG-20605;OFF-FA-10003467;594;3;0.95
RS-2014-6940;SP-10920;OFF-SME-10001718;1125;1;0.95
TU-2014-100;BC-1125;OFF-WIL-10002787;5352;1;0.95
EG-2012-240;ML-7395;OFF-ENE-10003409;1557;1;0.95
TU-2014-3270;RD-9810;OFF-WIL-10001801;11196;1;0.95
SA-2013-3560;JL-5130;OFF-TEN-10003211;1557;1;0.95
NI-2013-4580;CR-2730;TEC-NOK-10000002;21933;1;0.95
KE-2013-5600;AH-30;OFF-STA-10004163;4692;2;0.95
CA-2013-5590;TS-11085;OFF-CAR-10000150;1329;1;0.95
IR-2013-8490;SS-10515;OFF-CAR-10001358;48;1;0.95
AO-2014-7960;BE-1455;TEC-APP-10001389;16689;1;0.95
PL-2013-5500;DK-2895;OFF-SME-10000335;984;1;0.95
RS-2014-5130;SH-10635;OFF-ACC-10003745;1404;1;0.95
CA-2013-3530;CP-2085;OFF-GLO-10002982;3855;1;0.95
TU-2014-5850;VP-11730;OFF-AVE-10004827;18288;4;0.95
CG-2011-6250;TB-11625;OFF-OIC-10004999;3006;2;0.95
IR-2013-9270;MM-8055;OFF-SME-10002250;87;1;0.95
RS-2014-640;NG-8430;OFF-AVE-10003279;591;1;0.95
AO-2013-7370;MM-7920;OFF-OIC-10003978;879;1;0.95
EG-2013-1060;BD-1635;OFF-HAR-10001714;885;1;0.95
TU-2013-1610;JS-5940;OFF-ADV-10004274;10968;2;0.95
MX-2011-111458;MS-17365;OFF-EN-10003071;1216;2;0.95
US-2012-100881;EA-14035;OFF-PA-10001516;21024;2;0.95
MX-2013-137050;DR-12880;OFF-BI-10000806;336;5;0.95
US-2014-109575;TT-21265;OFF-AR-10002153;1648;5;0.95
MX-2013-108658;TS-21610;FUR-FU-10001765;1071;3;0.95
MX-2014-130967;RA-19915;OFF-ST-10004342;12888;3;0.95
US-2012-103814;HD-14785;OFF-EN-10004525;19032;2;0.95
US-2011-129504;MJ-17740;OFF-BI-10000280;16776;6;0.94
MX-2014-114874;SG-20470;OFF-FA-10000801;93;1;0.94
US-2013-123806;AB-10015;OFF-AR-10003758;21816;1;0.94
MX-2012-137267;JB-16000;OFF-LA-10003982;1344;4;0.94
ES-2014-1670293;PB-19150;OFF-BI-10000563;14688;2;0.94
ES-2013-2898079;JJ-15760;OFF-BI-10003114;2097;3;0.94
IN-2013-68449;PC-18745;OFF-EN-10002613;96;2;0.94
IN-2013-24342;RA-19915;OFF-FA-10001304;1143;1;0.94
IN-2014-64347;JE-15715;OFF-LA-10004430;1185;1;0.94
ID-2014-38433;JW-16075;OFF-FA-10000838;1182;1;0.94
ID-2011-63402;KE-16420;OFF-LA-10004114;142146;3;0.94
ID-2013-53273;DK-13150;OFF-LA-10001191;18126;4;0.94
IN-2013-30138;TB-21400;OFF-BI-10003018;102588;1;0.94
IN-2014-15872;JL-15235;OFF-FA-10001272;1152;1;0.94
IN-2014-66755;TP-21130;OFF-LA-10004234;16686;2;0.94
ID-2012-14073;LH-17155;OFF-BI-10003874;144171;3;0.94
IN-2013-86754;DO-13645;OFF-PA-10004174;78264;4;0.94
CA-2012-130736;JF-15490;OFF-LA-10000634;261;1;0.94
CA-2012-120439;AD-10180;FUR-FU-10001867;51072;6;0.94
CA-2014-128370;FH-14275;OFF-BI-10004140;7184;2;0.94
CA-2011-164721;LW-16825;FUR-FU-10001940;2388;3;0.94
US-2012-164357;SF-20065;OFF-AR-10001177;1312;5;0.94
CA-2011-163013;BF-11080;OFF-AR-10001954;1467;3;0.94
CA-2012-128860;SC-20725;FUR-FU-10001473;20104;1;0.94
CA-2014-102099;EP-13915;OFF-PA-10003172;1296;2;0.94
CA-2012-166464;PG-18895;OFF-LA-10001317;126;4;0.94
CA-2014-155047;SE-20110;OFF-AR-10003338;5952;1;0.94
CA-2014-142867;PO-19180;OFF-PA-10004610;10272;3;0.94
CA-2013-165169;JL-15235;OFF-AR-10000122;1116;2;0.94
CA-2012-100685;SM-20950;OFF-FA-10003472;504;4;0.94
CA-2014-106068;RB-19330;OFF-BI-10000962;9762;3;0.94
CA-2011-150798;JK-15730;FUR-FU-10000221;8128;2;0.94
CA-2014-119746;CM-12385;OFF-LA-10001613;1152;5;0.94
CA-2011-148614;MV-17485;OFF-PA-10002893;1936;2;0.94
CA-2011-107524;KN-16705;OFF-EN-10001990;1136;2;0.94
CA-2011-103989;MC-17605;OFF-BI-10001196;3357;5;0.94
US-2011-106299;NZ-18565;TEC-AC-10003237;212;2;0.94
CA-2011-137092;LS-16975;OFF-BI-10000632;8682;1;0.94
CA-2012-156734;BV-11245;OFF-BI-10002982;6129;3;0.94
CA-2014-139402;NC-18535;OFF-BI-10000279;13005;3;0.94
US-2014-109316;MG-17680;TEC-PH-10000307;1752;2;0.94
CA-2013-165918;BD-11770;OFF-LA-10003720;738;2;0.94
CA-2012-107083;BB-11545;OFF-AP-10004136;24588;3;0.94
CA-2012-127824;JC-15775;OFF-PA-10001184;1794;3;0.94
CA-2013-116596;BW-11200;OFF-FA-10000134;4067;7;0.94
KZ-2013-9370;MS-7530;OFF-SAN-10002484;15156;1;0.94
TU-2013-7860;TT-11460;OFF-TEN-10003948;132;2;0.94
TU-2013-9520;ER-3855;OFF-SME-10001718;9;2;0.94
SA-2012-4350;EH-3945;OFF-STO-10004841;1095;1;0.94
SA-2014-4020;KH-6360;OFF-OIC-10003518;1452;1;0.94
TU-2012-7850;KW-6570;OFF-STA-10001636;20304;2;0.94
TU-2013-5090;SM-10950;OFF-GLO-10000491;20544;1;0.94
EG-2014-5980;CR-2730;FUR-NOV-10000669;11718;2;0.94
TU-2014-1300;JP-5520;OFF-EAT-10004051;1092;2;0.94
UP-2014-1400;IM-5070;OFF-AVE-10000432;1158;2;0.94
NI-2014-2080;VT-11700;OFF-JIF-10000981;7065;1;0.94
TU-2011-8930;JM-5250;OFF-OIC-10001056;1536;2;0.94
UP-2013-7970;VM-11685;OFF-WIL-10004697;1302;1;0.94
NI-2013-8050;MY-8295;OFF-KLE-10004673;9405;1;0.94
TU-2013-9330;SD-10485;OFF-IBI-10001640;5592;2;0.94
US-2011-112697;AH-10465;OFF-ST-10000290;16384;1;0.94
MX-2014-135097;PO-19180;OFF-BI-10001430;25088;7;0.94
US-2013-141257;SC-20845;OFF-LA-10004495;9744;4;0.94
MX-2014-148285;AS-10285;OFF-LA-10004777;24;3;0.94
MX-2014-120145;RM-19750;OFF-ST-10003231;1344;1;0.94
MX-2012-147886;CD-11980;OFF-FA-10004637;276;3;0.94
MX-2012-161704;AH-10120;FUR-CH-10001647;172832;2;0.94
US-2012-102624;SG-20605;OFF-EN-10004470;128;5;0.94
US-2012-131793;MH-17620;OFF-ST-10004160;56832;4;0.94
MX-2014-156650;MD-17350;OFF-EN-10000061;2732;2;0.94
US-2013-158190;TZ-21445;OFF-FA-10002120;1824;3;0.94
MX-2012-161396;KT-16480;FUR-FU-10000342;12816;2;0.93
US-2011-104171;SC-20260;OFF-LA-10001028;142;2;0.93
MX-2011-168928;SJ-20500;TEC-AC-10004713;5418;3;0.93
US-2013-167129;SC-20050;OFF-AR-10000404;10416;1;0.93
MX-2011-156237;SK-19990;OFF-LA-10002199;11;2;0.93
MX-2013-134453;RM-19375;OFF-LA-10003487;1902;3;0.93
US-2011-120383;DB-13405;OFF-BI-10004980;76;2;0.93
MX-2011-117114;YC-21895;OFF-EN-10003623;6376;2;0.93
ES-2014-2826329;PB-19150;OFF-BI-10002193;978;2;0.93
IT-2011-2889545;GD-14590;FUR-CH-10000214;47352;2;0.93
ES-2013-1608190;PS-19045;FUR-FU-10004689;4026;2;0.93
ES-2011-2205486;IM-15055;OFF-BI-10001717;1182;2;0.93
IT-2011-2624729;SS-20515;OFF-AR-10003521;1497;2;0.93
IT-2013-1539522;RD-19720;OFF-FA-10002393;1452;2;0.93
ES-2014-2829389;SJ-20125;OFF-AR-10003066;7929;3;0.93
ES-2011-1386961;MM-17260;OFF-LA-10001284;1458;2;0.93
IN-2013-75897;TT-21460;OFF-SU-10000216;12852;1;0.93
IN-2012-33064;RM-19675;OFF-FA-10004523;116781;1;0.93
IN-2012-49220;BS-11800;OFF-FA-10001309;22626;2;0.93
ID-2013-70808;ED-13885;OFF-SU-10000207;36729;2;0.93
IN-2012-28612;MW-18235;OFF-BI-10004454;1146;2;0.93
CA-2012-149587;KB-16315;OFF-BI-10002852;3296;2;0.93
CA-2012-137946;DB-13615;OFF-BI-10001922;4752;1;0.93
US-2012-103471;JR-15670;OFF-AR-10003405;1404;3;0.93
CA-2011-117345;BF-10975;OFF-LA-10000240;17544;3;0.93
CA-2013-139269;JB-16045;OFF-PA-10002893;1936;2;0.93
CA-2013-124562;JP-16135;OFF-BI-10001267;12957;7;0.93
CA-2011-108189;ES-14080;TEC-AC-10003038;716;1;0.93
CA-2014-101077;DB-13660;OFF-PA-10004239;6848;2;0.93
CA-2013-167556;JM-15250;OFF-PA-10000466;1348;2;0.93
CA-2011-123253;DE-13255;OFF-AR-10002804;3912;1;0.93
CA-2013-124814;FM-14215;OFF-BI-10000174;232;5;0.93
US-2013-114888;CC-12430;OFF-BI-10003355;11952;3;0.93
CA-2011-121006;SC-20020;OFF-PA-10000130;1284;3;0.93
CA-2013-129126;PK-19075;OFF-ST-10004507;1715;1;0.93
CA-2012-141754;EM-14200;OFF-LA-10004093;11696;2;0.93
CA-2013-105732;AG-10270;OFF-PA-10002250;1761;3;0.93
CA-2014-147844;DD-13570;OFF-PA-10003016;157;5;0.93
CA-2014-133620;EM-14065;OFF-ST-10004634;1121;1;0.93
CA-2014-124191;TS-21610;FUR-FU-10002364;8856;3;0.93
SF-2013-430;LA-6780;OFF-IBI-10001951;129;2;0.93
IS-2011-9900;JE-5745;OFF-ELD-10003918;1605;1;0.93
TU-2014-40;AZ-750;OFF-ENE-10000516;13056;1;0.93
IZ-2013-1030;HJ-4875;OFF-ACC-10004538;1368;1;0.93
MG-2012-4980;SS-10140;OFF-ACC-10003422;1665;1;0.93
ZA-2012-3750;BB-1545;OFF-AME-10003167;6;1;0.93
SF-2014-840;PW-9240;OFF-SME-10004518;111;1;0.93
SU-2013-1210;JJ-5760;OFF-CAR-10001746;672;1;0.93
PL-2013-4930;RL-9615;OFF-AVE-10004827;2286;2;0.93
IZ-2014-3850;DH-3675;FUR-RUB-10000958;1884;1;0.93
NI-2014-2600;BS-1755;OFF-CAR-10002942;17496;2;0.93
NI-2014-1830;AO-810;OFF-STO-10003098;15912;4;0.93
NI-2012-3730;ES-4020;OFF-IBI-10002805;9135;1;0.93
SF-2014-5380;DK-3375;OFF-ELI-10001685;132;1;0.93
EG-2012-50;JB-5925;OFF-NOV-10000808;834;2;0.93
SA-2012-380;GM-4695;OFF-XER-10002256;2628;1;0.93
EG-2012-70;SP-10920;OFF-STA-10000244;4569;1;0.93
US-2012-151064;CL-12565;FUR-FU-10000140;1713;1;0.93
US-2012-157224;MD-17860;OFF-LA-10001469;1184;2;0.93
MX-2012-151407;GZ-14470;OFF-BI-10004908;738;1;0.93
US-2013-113061;DJ-13420;OFF-ST-10003648;3312;5;0.93
MX-2014-127425;JM-15655;OFF-LA-10002401;79;1;0.93
MX-2013-134180;FM-14290;OFF-SU-10003966;2542;1;0.92
ES-2013-4295346;JS-16030;OFF-BI-10003124;684;2;0.92
ES-2014-1204900;SN-20560;OFF-BI-10004644;762;1;0.92
IT-2012-2494521;PB-19105;FUR-CH-10004790;26505;1;0.92
ES-2013-4349332;MG-18205;OFF-LA-10003233;2112;2;0.92
IT-2014-2122888;OT-18730;OFF-PA-10004990;1314;1;0.92
ID-2011-43480;MS-17980;OFF-LA-10004918;69642;2;0.92
IN-2012-63150;NH-18610;OFF-BI-10001808;73953;1;0.92
IN-2014-70276;JH-16180;OFF-SU-10000789;1881;1;0.92
IN-2011-40330;HL-15040;OFF-PA-10003686;12615;1;0.92
IN-2013-79306;JF-15190;OFF-BI-10003874;1158;2;0.92
ID-2014-81938;BP-11050;OFF-FA-10000471;13788;2;0.92
CA-2013-134362;LS-16945;OFF-LA-10004853;15936;4;0.92
CA-2011-122567;MN-17935;OFF-AP-10001303;796;2;0.92
CA-2012-145065;DK-13375;OFF-FA-10001229;786;2;0.92
CA-2011-151295;JA-15970;OFF-PA-10001947;1196;2;0.92
CA-2013-154536;JC-15340;OFF-BI-10004410;9555;5;0.92
CA-2013-114951;DN-13690;FUR-FU-10002364;2214;3;0.92
CA-2013-125164;SH-19975;OFF-BI-10001191;20368;1;0.92
US-2012-168914;JE-15745;OFF-AP-10000358;20768;8;0.92
CA-2014-129707;LH-16750;OFF-AR-10000246;8896;4;0.92
CA-2014-133207;DO-13645;TEC-PH-10004100;57568;4;0.92
CA-2011-168305;PL-18925;OFF-PA-10004947;214;5;0.92
CA-2011-140732;MA-17560;OFF-AP-10001626;778;2;0.92
CA-2013-124016;JS-15940;OFF-PA-10002586;11952;3;0.92
CA-2014-153843;SC-20380;OFF-PA-10003673;2712;4;0.92
CA-2014-160801;FG-14260;OFF-BI-10001132;4842;3;0.92
CA-2014-128363;DC-12850;OFF-EN-10003845;1476;5;0.92
US-2014-101721;MY-17380;OFF-PA-10003641;63312;3;0.92
CA-2013-145709;AH-10690;FUR-FU-10002885;11568;3;0.92
US-2011-166828;JF-15415;OFF-PA-10001846;1156;2;0.92
CA-2012-127824;JC-15775;TEC-PH-10004094;249584;2;0.92
CA-2011-114321;NC-18535;OFF-PA-10000246;2012;2;0.92
TU-2014-9700;SW-10755;OFF-WIL-10003299;19728;1;0.92
TU-2014-980;TD-10995;OFF-BOS-10004262;7656;1;0.92
RS-2013-7650;PS-9045;OFF-BIN-10001274;1194;1;0.92
IZ-2013-6850;JK-5640;OFF-CAR-10002931;57;1;0.92
NI-2013-8650;MW-8235;OFF-BIN-10002407;11862;2;0.92
TU-2012-4120;LW-6990;OFF-STA-10002654;9912;1;0.92
EN-2014-7370;TM-11490;OFF-CAR-10003703;1533;1;0.92
NI-2014-460;AR-825;OFF-CUI-10004536;79704;4;0.92
BN-2012-6200;CC-2670;OFF-AME-10002557;1704;1;0.92
TU-2011-9600;MB-7305;OFF-SME-10001745;19572;1;0.92
TU-2011-6790;MT-8070;OFF-TEN-10000794;21492;1;0.92
SA-2012-4510;JP-6135;OFF-CUI-10003993;55692;2;0.92
EZ-2012-7090;JR-5670;OFF-AVE-10000432;2316;4;0.92
MX-2011-135783;RH-19555;OFF-FA-10004924;14816;2;0.92
US-2011-151232;PB-19150;FUR-FU-10003622;702;1;0.92
MX-2014-122567;SV-20365;OFF-AR-10001813;1564;1;0.92
US-2012-142699;BS-11365;OFF-BI-10004632;3764;2;0.91
